output file: KD_ls.log
current fid 0.9999893743558311
current fid 0.9999893743725199
current fid 0.9999893743628187
current fid 0.9999893743655527
current fid 0.9999893743655516
current fid 0.9999893743655576
current fid 0.9999893743655625
current fid 0.9999893743653999
current fid 0.9999893743674605
current fid 0.999989374365556
current fid 0.9999893743655514
current fid 0.9999893743652452
current fid 0.9999893743813513
current fid 0.9999893743655549
current fid 0.9999893743514715
current fid 0.9999893743652947
current fid 0.999989374365546
current fid 0.9999893743655489
current fid 0.9999893743655478
current fid 0.9999893743655509
current fid 0.9999893743655509
current fid 0.9999893743655509
current fid 0.9999893743655509
current fid 0.9999893743655509
current fid 0.9999893743655509
current fid 0.9999893743655509
current fid 0.9999893743655509
current fid 0.9999893743655509
current fid 0.9999893743655509
current fid 0.9999893743655509
current fid 0.9999893743655509
current fid 0.9999893743655509
current fid 0.9999893743655509
current fid 0.9999893743655509
current fid 0.9999893743655509
current fid 0.9999893743655509
current fid 0.9999893743655509
current fid 0.9999893743655509
current fid 0.9999893743655509
current fid 0.9999893743655509
current fid 0.9999893743655509
current fid 0.9999893743655509
current fid 0.9999893743655509
current fid 0.9999893743655509
current fid 0.9999958158083823
current fid 0.9999958158078545
current fid 0.9999958158079475
current fid 0.9999958158074881
current fid 0.9999958158077958
current fid 0.9999958158086683
current fid 0.9999958158088352
current fid 0.9999958158088188
current fid 0.9999958158083434
current fid 0.9999958158087411
current fid 0.9999958158084906
current fid 0.9999958158083014
current fid 0.999995815808474
current fid 0.99999581580842
current fid 0.9999958158082404
current fid 0.9999958158082457
current fid 0.9999958158083665
current fid 0.9999958158083516
current fid 0.9999958158087935
current fid 0.9999958158087644
current fid 0.9999958158083803
current fid 0.99999581580837
current fid 0.9999958158084575
current fid 0.9999958158084356
current fid 0.9999958158085086
current fid 0.999995815808422
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158185854
current fid 0.9999958158219427
current fid 0.9999958158113215
current fid 0.9999958158080252
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158076664
current fid 0.9999958158084946
current fid 0.9999958158099173
current fid 0.9999958158075558
current fid 0.9999958158083774
current fid 0.9999958157994464
current fid 0.9999958158086909
current fid 0.9999958158261276
current fid 0.9999958158078898
current fid 0.9999958158083849
current fid 0.9999958158083816
current fid 0.9999958158083951
current fid 0.9999958158084065
current fid 0.9999958158081607
current fid 0.9999958158098615
current fid 0.9999958158083891
current fid 0.9999958158083814
current fid 0.9999958158077257
current fid 0.9999958158168997
current fid 0.9999958158083925
current fid 0.9999958157879669
current fid 0.9999958158075098
current fid 0.9999958158083729
current fid 0.9999958158083796
current fid 0.9999958158083725
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999958158083823
current fid 0.9999844586267203
current fid 0.9999844586272418
current fid 0.9999844586279337
current fid 0.9999844586285603
current fid 0.9999844586270449
current fid 0.9999844586265784
current fid 0.9999844586270675
current fid 0.9999844586236589
current fid 0.9999844586252035
current fid 0.9999844586273064
current fid 0.9999844586264929
current fid 0.9999844586268464
current fid 0.9999844586266394
current fid 0.9999844586265795
current fid 0.9999844586271976
current fid 0.9999844586266972
current fid 0.9999844586268424
current fid 0.9999844586266032
current fid 0.999984458626772
current fid 0.999984458625503
current fid 0.9999844586268894
current fid 0.9999844586256378
current fid 0.9999844586270507
current fid 0.9999844586264751
current fid 0.9999844586267409
current fid 0.999984458626548
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586056134
current fid 0.9999844586047347
current fid 0.9999844586539098
current fid 0.9999844586547243
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586277967
current fid 0.9999844586269427
current fid 0.9999844586259793
current fid 0.9999844586238299
current fid 0.9999844586267127
current fid 0.9999844586293231
current fid 0.9999844585828535
current fid 0.999984458586967
current fid 0.9999844586204774
current fid 0.9999844586267251
current fid 0.9999844586267187
current fid 0.9999844586267416
current fid 0.9999844586267671
current fid 0.9999844586265761
current fid 0.9999844586288159
current fid 0.999984458626732
current fid 0.9999844586267171
current fid 0.9999844586268908
current fid 0.999984458659663
current fid 0.9999844586267282
current fid 0.9999844586490094
current fid 0.9999844586276644
current fid 0.9999844586267107
current fid 0.9999844586267234
current fid 0.9999844586267085
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999844586267203
current fid 0.9999978501737307
current fid 0.9999978501734975
current fid 0.9999978501737555
current fid 0.999997850173607
current fid 0.9999978501733952
current fid 0.9999978501738979
current fid 0.9999978501741452
current fid 0.9999978501731798
current fid 0.9999978501732812
current fid 0.999997850174153
current fid 0.9999978501737458
current fid 0.9999978501737091
current fid 0.9999978501737684
current fid 0.9999978501737178
current fid 0.9999978501737609
current fid 0.9999978501736265
current fid 0.999997850173754
current fid 0.9999978501736705
current fid 0.999997850174042
current fid 0.9999978501736667
current fid 0.9999978501737775
current fid 0.9999978501734225
current fid 0.9999978501738785
current fid 0.9999978501736954
current fid 0.9999978501738304
current fid 0.9999978501737102
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501750716
current fid 0.9999978501773336
current fid 0.9999978501834689
current fid 0.999997850181246
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.999997850173523
current fid 0.9999978501738741
current fid 0.9999978501745984
current fid 0.9999978501722114
current fid 0.9999978501737244
current fid 0.9999978501680139
current fid 0.9999978501616608
current fid 0.9999978501753567
current fid 0.9999978501716157
current fid 0.9999978501737338
current fid 0.9999978501737329
current fid 0.9999978501737444
current fid 0.9999978501737613
current fid 0.9999978501735552
current fid 0.999997850175479
current fid 0.9999978501737413
current fid 0.9999978501737284
current fid 0.9999978501733294
current fid 0.9999978501890802
current fid 0.9999978501737411
current fid 0.9999978501652916
current fid 0.9999978501733903
current fid 0.999997850173722
current fid 0.9999978501737335
current fid 0.999997850173722
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.9999978501737307
current fid 0.999999650031425
current fid 0.9999996500313535
current fid 0.9999996500315209
current fid 0.9999996500313324
current fid 0.9999996500312698
current fid 0.9999996500315254
current fid 0.9999996500316113
current fid 0.9999996500312682
current fid 0.9999996500313193
current fid 0.9999996500315687
current fid 0.9999996500314372
current fid 0.9999996500314094
current fid 0.9999996500314399
current fid 0.9999996500314294
current fid 0.9999996500314183
current fid 0.9999996500313664
current fid 0.9999996500314323
current fid 0.9999996500314001
current fid 0.9999996500315453
current fid 0.9999996500314337
current fid 0.9999996500314456
current fid 0.9999996500313291
current fid 0.9999996500314725
current fid 0.9999996500314163
current fid 0.999999650031461
current fid 0.999999650031415
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.9999996500323467
current fid 0.9999996500335901
current fid 0.9999996500349413
current fid 0.9999996500337154
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.9999996500314194
current fid 0.9999996500315758
current fid 0.9999996500317778
current fid 0.9999996500307402
current fid 0.9999996500314181
current fid 0.9999996500292418
current fid 0.9999996500273252
current fid 0.9999996500332344
current fid 0.9999996500305111
current fid 0.999999650031425
current fid 0.9999996500314254
current fid 0.9999996500314392
current fid 0.9999996500314601
current fid 0.9999996500313837
current fid 0.9999996500322084
current fid 0.9999996500314325
current fid 0.9999996500314217
current fid 0.9999996500312807
current fid 0.9999996500372266
current fid 0.9999996500314352
current fid 0.9999996500271475
current fid 0.9999996500312547
current fid 0.9999996500314132
current fid 0.999999650031425
current fid 0.9999996500314141
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.999999650031425
current fid 0.9999999483747966
current fid 0.9999999483747675
current fid 0.9999999483748834
current fid 0.999999948374809
current fid 0.9999999483747755
current fid 0.9999999483748723
current fid 0.9999999483747897
current fid 0.999999948374787
current fid 0.9999999483748274
current fid 0.999999948374767
current fid 0.9999999483748048
current fid 0.9999999483747948
current fid 0.9999999483747968
current fid 0.9999999483748099
current fid 0.9999999483747968
current fid 0.9999999483747937
current fid 0.9999999483748028
current fid 0.999999948374797
current fid 0.9999999483748097
current fid 0.9999999483748083
current fid 0.9999999483748092
current fid 0.999999948374813
current fid 0.9999999483747799
current fid 0.9999999483747939
current fid 0.9999999483747963
current fid 0.9999999483747954
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747912
current fid 0.9999999483748796
current fid 0.9999999483748423
current fid 0.999999948374763
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747974
current fid 0.9999999483749498
current fid 0.9999999483748332
current fid 0.9999999483748476
current fid 0.9999999483747923
current fid 0.999999948374543
current fid 0.9999999483747513
current fid 0.9999999483748885
current fid 0.999999948374966
current fid 0.9999999483747988
current fid 0.9999999483747977
current fid 0.999999948374813
current fid 0.9999999483748301
current fid 0.9999999483747881
current fid 0.9999999483747704
current fid 0.9999999483748079
current fid 0.9999999483747966
current fid 0.9999999483747768
current fid 0.9999999483749051
current fid 0.999999948374807
current fid 0.9999999483746573
current fid 0.9999999483747857
current fid 0.9999999483747877
current fid 0.9999999483747977
current fid 0.9999999483747875
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999483747966
current fid 0.9999999491907337
current fid 0.9999999491906912
current fid 0.9999999491908111
current fid 0.9999999491907441
current fid 0.9999999491907114
current fid 0.9999999491908074
current fid 0.999999949190727
current fid 0.9999999491907188
current fid 0.9999999491907592
current fid 0.9999999491906932
current fid 0.9999999491907374
current fid 0.9999999491907308
current fid 0.9999999491907259
current fid 0.9999999491907348
current fid 0.9999999491907279
current fid 0.9999999491907197
current fid 0.9999999491907352
current fid 0.9999999491907265
current fid 0.9999999491907283
current fid 0.9999999491907423
current fid 0.9999999491907445
current fid 0.9999999491907483
current fid 0.9999999491907212
current fid 0.9999999491907245
current fid 0.9999999491907301
current fid 0.9999999491907252
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907445
current fid 0.9999999491907254
current fid 0.9999999491907245
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907221
current fid 0.9999999491908853
current fid 0.9999999491907301
current fid 0.999999949190719
current fid 0.9999999491907283
current fid 0.9999999491907812
current fid 0.9999999491907383
current fid 0.9999999491907525
current fid 0.9999999491906799
current fid 0.9999999491907354
current fid 0.999999949190737
current fid 0.9999999491907496
current fid 0.9999999491907627
current fid 0.9999999491907312
current fid 0.999999949190735
current fid 0.9999999491907448
current fid 0.9999999491907334
current fid 0.9999999491907401
current fid 0.9999999491907297
current fid 0.9999999491907419
current fid 0.9999999491907212
current fid 0.9999999491907343
current fid 0.9999999491907239
current fid 0.999999949190733
current fid 0.9999999491907217
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
current fid 0.9999999491907337
norb 5
qubits QuantumRegister(10, 'q')
Optimization level  3 OrderedDict([('rz', 120), ('sx', 92), ('cx', 40), ('x', 2)]) 105
two qubit gate depth 26
current fragment 1
converged SCF energy = -5.35854713562161
converged SCF energy = -5.35854713562161

WARN: RCCSD method does not support ROHF method. ROHF object is converted to UHF object and UCCSD method is called.

E(UCCSD) = -5.362277103417107  E_corr = -0.003729967795493208
nelec (0, 3)
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
current fid 0.998804542410295
norb 5
qubits QuantumRegister(10, 'q')
Optimization level  3 OrderedDict([('rz', 73), ('sx', 55), ('cx', 24), ('x', 4)]) 53
two qubit gate depth 13
converged SCF energy = -11.9474738348079
converged SCF energy = -11.9474738348078
CCSD not converged
E(CCSD) = -12.32911325440421  E_corr = -0.381639419596442
Optimization level  3 OrderedDict([('rz', 1800), ('sx', 1306), ('cx', 830), ('measure', 20), ('x', 5), ('barrier', 2)]) 404
two qubit gate depth 123
num_alpha 3
num_beta 3

Starting configuration recovery iteration 0
batches [array([[False, False, False, ...,  True,  True,  True],
       [False, False, False, ...,  True,  True, False],
       [False, False, False, ...,  True, False,  True],
       ...,
       [ True, False, False, ..., False,  True,  True],
       [False, False, False, ...,  True, False,  True],
       [False, False, False, ...,  True, False,  True]]), array([[False, False, False, ...,  True,  True,  True],
       [False, False, False, ...,  True,  True,  True],
       [False, False, False, ...,  True, False,  True],
       ...,
       [False, False, False, ..., False, False,  True],
       [False, False, False, ..., False,  True,  True],
       [False, False, False, ...,  True, False,  True]]), array([[False, False, False, ...,  True,  True,  True],
       [False, False, False, ..., False, False,  True],
       [False, False, False, ...,  True, False,  True],
       ...,
       [False, False, False, ...,  True,  True, False],
       [False, False, False, ...,  True, False,  True],
       [False, False, False, ...,  True, False,  True]]), array([[False, False, False, ...,  True,  True,  True],
       [False, False, False, ..., False,  True,  True],
       [False, False, False, ...,  True,  True,  True],
       ...,
       [False, False, False, ..., False, False,  True],
       [False, False, False, ..., False,  True,  True],
       [False, False, False, ...,  True, False, False]]), array([[False, False, False, ...,  True, False,  True],
       [False, False, False, ...,  True,  True,  True],
       [False, False, False, ..., False, False,  True],
       ...,
       [False, False, False, ...,  True, False, False],
       [False, False, False, ..., False, False,  True],
       [False, False, False, ..., False,  True, False]])]
current batch [[False False False ...  True  True  True]
 [False False False ...  True  True False]
 [False False False ...  True False  True]
 ...
 [ True False False ... False  True  True]
 [False False False ...  True False  True]
 [False False False ...  True False  True]]
Batch 0 subspace dimension: 784
current batch [[False False False ...  True  True  True]
 [False False False ...  True  True  True]
 [False False False ...  True False  True]
 ...
 [False False False ... False False  True]
 [False False False ... False  True  True]
 [False False False ...  True False  True]]
Batch 1 subspace dimension: 784
current batch [[False False False ...  True  True  True]
 [False False False ... False False  True]
 [False False False ...  True False  True]
 ...
 [False False False ...  True  True False]
 [False False False ...  True False  True]
 [False False False ...  True False  True]]
Batch 2 subspace dimension: 729
current batch [[False False False ...  True  True  True]
 [False False False ... False  True  True]
 [False False False ...  True  True  True]
 ...
 [False False False ... False False  True]
 [False False False ... False  True  True]
 [False False False ...  True False False]]
Batch 3 subspace dimension: 529
current batch [[False False False ...  True False  True]
 [False False False ...  True  True  True]
 [False False False ... False False  True]
 ...
 [False False False ...  True False False]
 [False False False ... False False  True]
 [False False False ... False  True False]]
Batch 4 subspace dimension: 900


Starting configuration recovery iteration 1
batches [array([[False, False, False, ...,  True,  True,  True],
       [False, False, False, ..., False,  True,  True],
       [False, False, False, ...,  True,  True, False],
       ...,
       [False,  True, False, ..., False,  True,  True],
       [False, False, False, ...,  True,  True,  True],
       [False, False, False, ..., False, False,  True]]), array([[False, False, False, ...,  True,  True,  True],
       [False, False, False, ..., False, False,  True],
       [False, False, False, ...,  True, False,  True],
       ...,
       [ True, False, False, ..., False,  True,  True],
       [False, False, False, ..., False,  True,  True],
       [False, False, False, ...,  True, False, False]]), array([[False, False, False, ...,  True,  True,  True],
       [False, False, False, ...,  True, False,  True],
       [False, False, False, ...,  True,  True,  True],
       ...,
       [False, False, False, ...,  True, False, False],
       [False, False, False, ...,  True,  True,  True],
       [False, False, False, ...,  True, False, False]]), array([[False, False, False, ...,  True,  True,  True],
       [False, False, False, ...,  True,  True,  True],
       [False, False, False, ...,  True,  True,  True],
       ...,
       [False, False, False, ...,  True,  True,  True],
       [False, False, False, ...,  True, False,  True],
       [False, False, False, ...,  True, False, False]]), array([[False, False, False, ...,  True,  True,  True],
       [False, False, False, ...,  True, False,  True],
       [False, False, False, ...,  True,  True,  True],
       ...,
       [False, False, False, ..., False,  True, False],
       [False, False, False, ...,  True, False,  True],
       [False, False, False, ..., False,  True,  True]])]
current batch [[False False False ...  True  True  True]
 [False False False ... False  True  True]
 [False False False ...  True  True False]
 ...
 [False  True False ... False  True  True]
 [False False False ...  True  True  True]
 [False False False ... False False  True]]
Batch 0 subspace dimension: 784
current batch [[False False False ...  True  True  True]
 [False False False ... False False  True]
 [False False False ...  True False  True]
 ...
 [ True False False ... False  True  True]
 [False False False ... False  True  True]
 [False False False ...  True False False]]
Batch 1 subspace dimension: 784
current batch [[False False False ...  True  True  True]
 [False False False ...  True False  True]
 [False False False ...  True  True  True]
 ...
 [False False False ...  True False False]
 [False False False ...  True  True  True]
 [False False False ...  True False False]]
Batch 2 subspace dimension: 676
current batch [[False False False ...  True  True  True]
 [False False False ...  True  True  True]
 [False False False ...  True  True  True]
 ...
 [False False False ...  True  True  True]
 [False False False ...  True False  True]
 [False False False ...  True False False]]
Batch 3 subspace dimension: 676
current batch [[False False False ...  True  True  True]
 [False False False ...  True False  True]
 [False False False ...  True  True  True]
 ...
 [False False False ... False  True False]
 [False False False ...  True False  True]
 [False False False ... False  True  True]]
Batch 4 subspace dimension: 676


Starting configuration recovery iteration 2
batches [array([[False, False, False, ...,  True, False,  True],
       [False, False, False, ...,  True,  True,  True],
       [False, False, False, ...,  True, False,  True],
       ...,
       [False, False, False, ..., False, False,  True],
       [False, False, False, ..., False,  True,  True],
       [False, False, False, ..., False, False,  True]]), array([[False, False, False, ...,  True,  True, False],
       [False, False, False, ...,  True,  True,  True],
       [False, False, False, ...,  True, False,  True],
       ...,
       [False, False, False, ..., False, False, False],
       [False, False, False, ..., False,  True,  True],
       [False, False, False, ..., False, False,  True]]), array([[False, False, False, ..., False,  True,  True],
       [False, False, False, ..., False,  True,  True],
       [False, False, False, ...,  True,  True,  True],
       ...,
       [False, False, False, ...,  True, False,  True],
       [False, False, False, ...,  True,  True,  True],
       [False, False, False, ...,  True,  True, False]]), array([[False, False, False, ...,  True,  True,  True],
       [False, False, False, ...,  True,  True, False],
       [False, False, False, ..., False,  True,  True],
       ...,
       [False, False, False, ...,  True, False, False],
       [False, False, False, ..., False,  True, False],
       [False, False, False, ...,  True,  True, False]]), array([[False, False, False, ...,  True, False,  True],
       [False, False, False, ...,  True,  True,  True],
       [False, False, False, ...,  True,  True,  True],
       ...,
       [False, False, False, ...,  True, False,  True],
       [False, False, False, ...,  True, False,  True],
